356.0,1510.6645239211953
357.0,
358.0,
359.0,31.59021262193746
360.0,
361.0,1511.0827951406354
362.0,
363.0,
364.0,1121.400817662701
365.0,490.09175733827834
366.0,827.4030641750304
367.0,260.8388271384138
368.0,1815.914839060477
369.0,
370.0,268.54913625516497
371.0,1361.5687496417338
372.0,
373.0,569.1495593829512
374.0,777.3044337138498
375.0,
376.0,1820.8618154920018
377.0,
378.0,818.8549567063518
379.0,224.58304183177748
380.0,372.372610642775
381.0,543.6154612135662
382.0,943.7057563244638
383.0,
384.0,955.3136808775063
385.0,
386.0,1215.6438457692313
387.0,
388.0,
389.0,
390.0,2072.607343458642
391.0,1803.4871854841176
392.0,426.1473555355052
393.0,197.78028126197813
394.0,
395.0,967.8033281668716
396.0,1489.3976615952295
397.0,1064.4324078548816
398.0,1435.7308432733664
399.0,390.96804910656044
400.0,1679.9028283044422
401.0,
402.0,1099.703442911144
403.0,348.9530378388802
404.0,
405.0,1363.9710743188941
406.0,
407.0,
408.0,1253.1119591347092
409.0,1020.3191104797945
410.0,
411.0,475.0875980119627
412.0,
413.0,737.8370172247038
414.0,1231.368852923501
415.0,
416.0,
417.0,852.9643672421506
418.0,
419.0,561.5764873417795
420.0,391.02076220811824
421.0,
422.0,248.18683298345653
423.0,775.4131686583047
424.0,1014.6760091878655
425.0,
426.0,1074.7950831357682
427.0,1372.4315811113104
428.0,1642.4000909478457
429.0,
430.0,872.0453580237445
431.0,
432.0,644.5642255051749
433.0,603.708132087706
434.0,664.5552787303524
435.0,504.3411382127113
436.0,
437.0,
438.0,
439.0,1172.1191149807203
440.0,1059.2379644237656
441.0,1055.4019543668426
442.0,
443.0,1057.579759469891
444.0,223.84236801579928
445.0,
446.0,
447.0,300.0238892028883
448.0,1125.1920508345167
449.0,1023.4153396250599
450.0,854.9031049967846
451.0,599.9868936389341
452.0,
453.0,50.955986932013786
454.0,1521.7259462678326
455.0,177.3729369314556
456.0,160.051422413546
